id_orden,sku,volumen_c,unidades_c,importe_c
994,7798278686833,217.5,435,26069.6
994,7791074939314,72.01,379,7806.1
994,7799019496012,230.0,460,34134.77
994,7794353320200,89.7,299,11485.97
994,7795572266566,51.5,206,4610.64
994,7797994882981,106.0,212,13501.21
994,7792145789354,21.6,180,2743.51
994,7798076798508,44.76,373,4064.09
994,7796093535413,435.0,435,55501.92
994,7798790017649,133.5,267,12749.07
994,7796747907680,111.75,447,9762.51
995,7794290145177,68.4,228,8213.22
995,7791971337337,367.0,367,48456.14
995,7791415504180,244.0,488,33435.84
995,7791431277847,341.6,427,38303.61
995,7793626272967,110.4,138,10994.33
995,7795778747108,382.0,382,54277.15
995,7794610453786,129.5,259,11142.76
995,7794860610121,155.5,311,19677.4
995,7797299843423,203.5,407,28229.79
995,7791450471822,399.0,399,54560.61
995,7796046012032,327.0,327,43452.58
995,7796362328079,457.0,457,52754.26
996,7796376028700,55.5,222,6983.48
996,7793910521765,415.0,415,48439.1
996,7792128246022,499.0,499,51202.39
996,7791361581829,129.5,259,17399.48
996,7797949766342,634.5,423,87707.47
996,7793819411366,155.0,310,21580.68
996,7797583760927,145.5,291,18040.85
996,7794487264328,180.8,226,27021.9
996,7796787213219,114.0,228,11756.73
996,7795452534562,250.2,278,24523.8
996,7793326226908,27.55,145,3290.65
996,7795289087104,206.0,412,26552.37
996,7798259781850,75.43,397,9250.7
996,7796283860590,448.0,448,44439.56
997,7797576413842,36.25,145,3742.29
997,7798511384996,373.0,373,36214.58
997,7794145890370,179.0,358,22273.79
997,7795056675577,52.2,348,6933.07
997,7796606042941,733.5,489,66731.08
998,7798791158125,50.7,338,6902.39
998,7795242481355,26.03,137,3789.1
998,7792420815936,150.0,300,17866.94
998,7795758261677,636.0,212,56884.12
998,7793050823388,25.5,170,2197.99
998,7795625218746,121.5,243,13041.14
998,7799159344451,200.0,200,20600.25
998,7794697267232,80.18,422,11055.05
998,7797766109310,196.0,392,28452.03
999,7791723168299,95.2,119,9911.46
999,7791649007321,144.0,180,20791.59
999,7796689732410,36.3,121,3030.61
999,7791297508517,121.25,485,9772.38
999,7794270057275,74.1,390,8651.86
999,7796849285995,179.0,179,20897.39
999,7798078529814,342.4,428,29578.67
999,7795100974918,213.0,213,22672.24
999,7796870358020,1194.0,398,155550.13
999,7797990803155,161.5,323,19846.89
999,7793529601363,123.0,246,10136.13
999,7798432260211,192.5,385,19219.88
1000,7798519578539,21.47,113,2220.95
1000,7792334979085,167.2,209,19807.29
1000,7793082968409,164.0,164,22710.41
1000,7796661341283,66.0,440,5318.4
1000,7796331612514,489.0,489,71364.68
1000,7794517329925,168.0,112,24821.11
1000,7793563608780,44.65,235,6192.92
1000,7799138607365,456.0,152,48510.86
1000,7798297960653,125.0,250,13817.86
1000,7798837053648,256.0,256,22432.69
1000,7795769887583,18.3,122,1634.65
1000,7791451465909,116.0,232,14937.66
1001,7796986390587,651.0,434,69063.0
1001,7795531709504,247.5,495,28688.58
1001,7793551860282,454.5,303,39055.39
1001,7799977853859,248.0,496,21568.26
1001,7795619936399,244.0,244,30066.09
1001,7798022582911,373.6,467,53724.85
1001,7797057895085,360.0,400,42481.02
1001,7792966393254,223.5,447,19640.48
1001,7791525126149,68.1,227,8118.78
1001,7792180284220,98.5,394,7977.23
1001,7795079936960,31.8,265,2687.88
1001,7799415361896,280.0,280,28093.42
1001,7796943343558,355.0,355,42262.57
1001,7797406232118,520.5,347,43538.7
1002,7794445583113,208.0,416,24222.19
1002,7792527099888,180.5,361,14763.2
1002,7798996091923,86.25,345,11120.87
1002,7791536253023,215.5,431,27204.6
1002,7798032274806,52.5,105,5807.81
1003,7795625218746,194.5,389,17912.98
1003,7794697267232,63.84,336,8320.39
1003,7798774563016,696.0,464,92325.84
1003,7793050823388,33.15,221,4408.96
1003,7796412426686,697.5,465,79051.48
1003,7799159344451,279.0,279,39292.88
1003,7798961173616,372.8,466,52414.07
1003,7797954357544,103.5,207,11525.27
1003,7798791158125,73.05,487,10566.6
1004,7796402667027,64.25,257,5338.4
1004,7795968562661,31.32,261,3468.75
1004,7793915372349,378.0,252,48783.1
1004,7799466783416,117.0,468,14680.32
1004,7795710525535,312.0,208,46153.02
1004,7799380866850,198.0,132,19509.3
1004,7799612745767,33.96,283,3716.79
1004,7795200100115,44.76,373,5930.66
1004,7793866147089,94.5,189,13923.9
1004,7795167795692,126.5,253,14550.89
1004,7797526524909,141.5,283,12267.14
1005,7791060985537,154.0,308,17105.25
1005,7794932213001,622.5,415,80072.21
1005,7796826806322,168.0,168,13810.88
1005,7791092702635,62.7,330,5910.72
1005,7795509989193,29.04,242,4225.81
1005,7792017914813,708.0,236,73201.72
1005,7794403207590,747.0,498,97784.37
1005,7795185004911,299.0,299,29505.28
1005,7793510089657,62.4,416,7533.14
1005,7796063809770,249.0,498,30106.22
1005,7794003215861,700.5,467,63330.31
1006,7795862782500,86.45,455,12655.1
1006,7798426698353,339.0,113,49951.96
1006,7791589796098,64.0,256,6590.91
1006,7793043583529,345.0,345,28553.66
1006,7795383111645,228.0,456,33670.14
1006,7794133888218,41.1,274,3331.68
1006,7794668767005,194.0,194,23591.13
1006,7791839952411,1236.0,412,119936.32
1006,7796279269275,236.5,473,28529.95
1006,7791662872727,1182.0,394,168139.7
1006,7797425897537,546.0,182,45931.67
1006,7797926128788,93.75,375,12878.99
1006,7795308383717,92.25,369,10220.67
1006,7792804090654,726.0,484,75141.94
1006,7795399817791,93.0,186,11092.9
1007,7791691526739,58.0,116,7222.28
1007,7793104777139,174.5,349,24002.67
1007,7797201883894,486.0,486,45190.47
1007,7794232625488,84.3,281,11550.87
1007,7796443010702,76.5,255,6207.53
1007,7797649848844,463.0,463,46560.46
1007,7797255492836,362.0,362,53009.67
1007,7792001966645,45.79,241,6352.24
1007,7791332811167,231.0,231,32764.89
1007,7791629664466,65.0,260,5943.93
1007,7795088871064,260.0,260,20930.73
1007,7797688711165,270.0,270,38089.18
1007,7792301001877,138.0,276,11452.69
1007,7797939071029,209.5,419,28275.55
1007,7791575683342,453.0,453,42594.02
1008,7797313108930,411.0,411,60839.73
1008,7797992751999,201.5,403,26825.18
1008,7796865945426,45.41,239,6714.07
1008,7796711256739,42.15,281,4333.34
1008,7798107008241,144.0,288,18498.08
1008,7797760197196,272.0,340,24663.5
1008,7798440326230,468.0,156,53470.83
1009,7798248182043,325.0,325,39825.24
1009,7795297957210,239.5,479,22803.49
1009,7795026597909,67.35,449,6026.6
1009,7799754448732,53.04,442,7763.68
1009,7793972208470,170.0,170,24173.22
1009,7796649641306,492.0,492,43206.92
1010,7793387249114,431.0,431,54102.45
1010,7794538700461,220.5,245,19112.71
1010,7797619151684,129.0,129,14597.61
1010,7794073231222,55.67,293,6902.8
1010,7799095644101,508.5,339,62776.32
1010,7798870032832,18.75,125,2791.52
1011,7799409526672,34.39,181,3693.26
1011,7797932062401,65.5,131,7382.25
1011,7796781443435,405.0,405,51089.35
1011,7793522729055,439.0,439,54729.44
1011,7798937656826,208.0,416,25540.69
1011,7796617467064,508.5,339,66586.34
1011,7792503634470,72.5,145,5988.13
1011,7799367650267,224.0,224,29032.04
1012,7794463969226,144.5,289,20544.37
1012,7796100939847,427.0,427,63079.76
1012,7798166653874,89.5,179,9649.82
1012,7797649848844,278.0,278,23545.04
1012,7793104777139,169.0,338,24540.82
1012,7794924514576,243.0,486,34341.8
1012,7799751689919,432.0,144,50057.47
1012,7791629664466,36.75,147,3710.38
1012,7792001966645,79.99,421,9052.82
1013,7792899313768,484.0,484,63374.95
1013,7797140566230,91.58,482,10447.62
1013,7795482375953,209.5,419,22173.19
1013,7791113698141,124.0,124,16776.99
1013,7792818242418,119.0,119,15160.48
1013,7793384639089,353.0,353,31444.29
1014,7797274793469,91.2,480,7721.76
1014,7792786577289,1017.0,339,127780.96
1014,7799953505745,458.0,458,56900.17
1014,7792391797273,343.0,343,46134.54
1014,7792707710672,460.0,460,50841.99
1014,7797761545153,41.75,167,3812.42
1014,7797992757966,29.55,197,3875.12
1014,7794546579210,282.0,282,28744.39
1014,7798666090935,262.8,292,26800.26
1014,7795687459714,181.5,363,24781.95
1014,7796623211692,327.6,364,40912.97
1014,7798067756154,474.0,474,54847.41
1015,7791568945066,35.55,237,3177.01
1015,7799918911020,292.0,365,33394.0
1015,7792993904463,201.6,252,24624.23
1015,7798905707014,54.36,453,6485.16
1015,7798481410701,37.5,150,4537.11
1015,7792022893407,55.32,461,4928.11
1015,7791234171551,231.5,463,20923.54
1015,7796162417772,16.05,107,1465.03
1015,7793703245571,29.83,157,2616.38
1016,7791876276318,39.6,132,3983.69
1016,7795414583480,195.0,390,19496.61
1016,7798577934453,381.6,477,40505.19
1016,7792258670171,1161.0,387,135788.98
1016,7797976595080,91.5,183,13657.63
1017,7794749136131,117.6,147,16029.71
1017,7795564116492,1251.0,417,162855.53
1017,7796848727485,75.0,500,6698.57
1017,7797344141211,28.8,192,2867.72
1017,7798037693121,108.5,217,8980.7
1017,7792611225800,1473.0,491,173232.11
1017,7799297993689,350.0,350,38995.13
1018,7795509463547,207.5,415,25929.52
1018,7793936047272,161.0,322,15332.83
1018,7794049802816,622.5,415,60442.76
1018,7793642277758,261.0,261,37848.05
1018,7791221676171,29.76,248,2827.88
1018,7796747121141,244.5,163,19579.21
1018,7792569460907,418.5,279,40962.18
1020,7798297855082,307.0,307,36603.72
1020,7796944635411,147.0,294,18454.63
1020,7795230959059,377.6,472,54210.74
1020,7795753111669,120.25,481,15204.27
1020,7794759713707,54.0,108,6608.84
1020,7791140437251,125.5,251,14584.31
1020,7793063809828,203.0,406,19730.26
1020,7794275605425,202.0,404,17873.92
1020,7793268992135,107.5,215,14090.21
1021,7797279633943,69.0,460,5634.06
1021,7793841092089,105.5,211,11226.68
1021,7795708455030,40.2,335,5705.29
1021,7799468376509,288.0,360,26829.3
1021,7794792452258,41.85,279,3378.76
1021,7792497365130,443.0,443,59570.35
1021,7797087738351,70.5,470,6883.13
1021,7795312202029,174.0,174,22517.49
1021,7792153479227,106.5,355,14041.44
1021,7793587361847,288.0,288,38150.76
1021,7792918400276,106.0,106,11963.53
1021,7799094006534,45.79,241,5833.41
1022,7791113698141,393.0,393,44500.83
1022,7799195284468,354.4,443,46746.62
1022,7797696125716,377.0,377,42066.91
1022,7797225491560,426.0,426,43612.62
1022,7799727206319,314.0,314,30108.23
1022,7793160383060,157.0,314,17229.22
1022,7793176742936,347.0,347,33583.03
1023,7796850238024,355.0,355,36267.63
1023,7795811892630,134.7,449,19534.96
1023,7798448993408,726.0,484,66990.95
1023,7796398698536,135.0,135,16770.52
1023,7799579504269,403.5,269,45481.85
1023,7797863028365,76.25,305,10788.81
1023,7799486670139,296.0,296,30198.14
1023,7794211165568,134.0,134,15817.86
1023,7797485335246,102.75,411,10758.58
1023,7797580525766,176.8,221,23950.7
1023,7796671405255,77.25,309,11527.45
1023,7798110632800,67.05,447,7111.79
1023,7799794694702,220.5,147,17657.98
1024,7796874256494,348.0,348,39612.02
1024,7799084365959,385.0,385,55276.98
1024,7792017914813,369.0,123,36719.21
1024,7794932213001,516.0,344,51529.36
1024,7794003215861,561.0,374,49447.94
1025,7799468376509,247.2,309,25026.98
1025,7795882073294,75.0,250,6016.47
1025,7793841092089,81.5,163,9311.6
1025,7792153479227,92.1,307,11283.39
1025,7797321560146,102.0,408,11873.52
1025,7797087738351,23.1,154,2964.78
1025,7795312202029,333.0,333,42666.84
1025,7797032501922,1377.0,459,115291.85
1025,7792918400276,325.0,325,43468.22
1025,7795263784650,58.56,488,5163.36
1025,7793770772030,73.8,492,8885.43
1025,7794551248787,43.05,287,3702.26
1025,7793587361847,452.0,452,48133.44
1026,7793175813777,77.25,309,8168.74
1026,7796269310192,85.69,451,8221.47
1026,7795968568019,452.0,452,39719.68
1026,7792106676044,292.0,292,26951.28
1026,7799156042165,25.65,171,2086.34
1026,7794453043452,419.0,419,43130.35
1026,7791216645314,412.0,412,55859.51
1026,7791708787250,51.5,103,5071.41
1026,7798046717991,64.0,128,9172.02
1026,7797582450247,57.0,228,5018.35
1027,7796599200837,185.6,232,20921.25
1027,7792833365713,338.0,338,32859.54
1027,7798029351100,393.0,262,36896.19
1027,7793561329242,53.04,442,5539.63
1027,7792657048904,124.0,124,13292.63
1027,7799811982659,195.0,195,17167.5
1027,7794529298458,415.8,462,61683.02
1027,7794369845910,57.0,228,5121.58
1027,7793401865998,229.0,458,20996.85
1027,7792177872288,244.0,244,19733.38
1028,7797135986958,215.0,215,27550.73
1028,7795401515557,730.5,487,62939.76
1028,7794049802816,157.5,105,19363.16
1028,7791221676171,48.6,405,5591.62
1028,7792569460907,547.5,365,61398.71
1028,7795353931164,173.0,346,17939.84
1028,7796747121141,631.5,421,73468.22
1028,7792973368617,341.0,341,37509.33
1028,7792738135139,313.0,313,45266.11
1028,7793936047272,229.5,459,24279.37
1029,7792210030874,393.0,393,39933.11
1029,7795026597909,30.75,205,2835.52
1029,7794405032045,471.0,471,67042.24
1029,7798248182043,321.0,321,28716.09
1029,7796763664992,17.52,146,1528.22
1029,7799754448732,59.88,499,8241.64
1029,7799958952537,196.5,393,20204.52
1029,7799979983998,583.5,389,48337.71
1030,7792022893407,49.08,409,7245.9
1030,7792993904463,223.2,279,27029.62
1030,7791234171551,181.0,362,16069.95
1030,7795963257401,83.0,332,7508.57
1030,7798900667601,36.25,145,4866.02
1030,7798481410701,96.5,386,8375.44
1030,7793228431169,147.0,294,13666.44
1030,7797277223465,58.52,308,4946.5
1030,7798905707014,47.28,394,6486.54
1030,7793607681547,195.0,130,20559.32
1030,7799918911020,246.4,308,28867.72
1030,7796162417772,73.05,487,9142.36
1030,7793703245571,22.42,118,1946.51
1031,7795531709504,89.0,178,7251.02
1031,7795619936399,335.0,335,49495.81
1031,7799977853859,175.5,351,14955.23
1031,7799415361896,365.0,365,42991.99
1031,7798236977350,195.0,130,17505.88
1031,7798022582911,392.0,490,42999.54
1032,7795347551984,53.85,359,5198.35
1032,7793758263881,413.0,413,53794.34
1032,7796575382880,382.5,255,34227.34
1032,7799025642562,1086.0,362,99762.33
1032,7798996091923,85.75,343,8583.13
1032,7791536253023,177.0,354,23334.54
1032,7794445583113,226.5,453,20561.93
1032,7795080568359,105.5,422,14321.8
1033,7798289618602,376.0,376,43568.63
1033,7796901106840,167.0,167,19139.02
1033,7795347551984,36.45,243,4699.96
1033,7792866262313,213.0,213,22188.64
1033,7791606847041,472.0,472,47417.91
1033,7793758263881,371.0,371,45063.87
1033,7798996091923,44.75,179,6318.01
1034,7798175985957,33.84,282,4457.8
1034,7798832059915,38.7,258,5545.26
1034,7791034018750,33.44,176,3181.07
1034,7799558987697,114.0,228,15023.93
1034,7796223820059,48.0,192,4732.37
1034,7791093151009,41.61,219,4520.73
1034,7792384413089,330.0,330,34797.2
1034,7797947509471,103.0,103,13563.28
1034,7793955187461,191.0,191,17551.42
1034,7798067577412,175.0,175,16418.74
1034,7793537265630,56.25,225,5801.27
1034,7797037470890,116.5,233,11075.35
1035,7791125592028,245.5,491,36635.14
1035,7797970639935,377.6,472,52625.11
1035,7799500689935,98.4,328,10249.38
1035,7798406942403,17.1,114,1466.73
1035,7799852946519,290.0,290,37591.87
1035,7798366995521,256.0,256,20697.91
1035,7794290981237,63.3,422,7011.49
1036,7793775849811,145.0,145,14922.29
1036,7796842368122,118.0,472,17084.64
1036,7798658314726,55.25,221,7051.04
1036,7797067108766,153.0,306,20788.05
1036,7791753355372,144.0,144,17572.44
1036,7796768546067,391.0,391,47660.86
1036,7792308024967,203.5,407,26633.45
1037,7798309305647,42.9,286,3729.09
1037,7798236977350,711.0,474,74486.71
1037,7792966393254,132.0,264,15851.34
1037,7796943343558,441.0,441,44349.25
1037,7799415361896,362.0,362,36649.48
1037,7793551860282,360.0,240,47496.67
1037,7795531709504,61.5,123,5673.24
1037,7797406232118,526.5,351,49261.51
1037,7798022582911,203.2,254,28274.15
1037,7799150837880,143.5,287,11705.9
1038,7795430127022,266.4,296,32530.9
1038,7792199589123,455.0,455,58125.02
1038,7797729454770,98.75,395,7948.71
1038,7794411539036,55.2,460,8060.04
1038,7797650152533,226.4,283,24740.95
1038,7795645618433,75.0,150,10338.78
1038,7795786661720,117.0,234,11516.39
1038,7795335265527,385.2,428,49114.27
1038,7798991482358,244.5,489,25798.6
1039,7793587361847,226.0,226,27100.84
1039,7797279633943,69.9,466,8246.33
1039,7794792452258,24.15,161,2796.36
1039,7795312202029,120.0,120,15314.95
1039,7791018816518,30.4,160,2579.97
1039,7797032501922,414.0,138,39972.93
1039,7795263784650,43.08,359,5387.26
1039,7792497365130,222.0,222,31759.44
1039,7792288095230,26.52,221,3094.03
1039,7794362181133,143.0,286,11584.62
1039,7791468286467,53.0,106,4579.13
1041,7795933289592,236.5,473,29658.76
1041,7794654060251,295.5,197,29994.47
1041,7793781303983,91.5,183,13221.68
1041,7793358231083,54.15,361,6167.65
1041,7798102990623,110.5,221,14103.47
1041,7794357091475,85.5,171,11725.19
1041,7798708644241,1410.0,470,169087.94
1041,7798810893098,28.5,114,3756.14
1041,7791213451802,228.0,228,28934.72
1041,7799146724139,182.0,182,23412.47
1041,7798184141239,190.0,380,20311.48
1041,7793161143507,206.5,413,28812.32
1041,7797808263701,148.0,296,16324.1
1042,7791092702635,91.77,483,12858.68
1042,7794003215861,268.5,179,24564.23
1042,7795185004911,301.0,301,36979.07
1042,7799084365959,126.0,126,13719.67
1042,7796826806322,429.0,429,49430.82
1042,7795509989193,39.96,333,5079.42
1042,7794403207590,714.0,476,101249.02
1042,7798065093585,372.0,248,50140.33
1042,7794932213001,589.5,393,79249.61
1042,7791060985537,230.5,461,21414.61
1042,7797232268581,39.75,159,5051.55
1043,7797154078073,173.0,346,17180.3
1043,7797803387046,177.0,354,20591.26
1043,7792813531492,92.0,115,11985.4
1043,7794679906467,285.0,285,40891.95
1043,7793082968409,389.0,389,54330.89
1043,7795257520849,397.0,397,39331.01
1043,7794962792256,40.05,267,4697.84
1043,7795769887583,29.7,198,2509.96
1043,7795123421029,43.05,287,6020.62
1043,7793045606570,64.41,339,8648.02
1043,7791451465909,58.5,117,6849.2
1043,7792334979085,368.0,460,44044.33
1045,7798046717991,97.5,195,11111.54
1045,7791708787250,195.0,390,22983.82
1045,7793175813777,77.25,309,6298.65
1045,7791216645314,385.0,385,40838.08
1045,7792106676044,182.0,182,15726.16
1045,7796269310192,46.93,247,6685.14
1045,7794453043452,158.0,158,15535.78
1045,7797582450247,74.25,297,7358.31
1046,7795357392067,23.1,154,2864.82
1046,7795855631208,197.0,394,20373.83
1046,7798977832143,145.0,290,18804.74
1046,7798310340956,144.5,289,18554.85
1046,7796688234178,549.0,366,48689.04
1046,7792258686731,309.0,309,29366.32
1046,7796238738976,388.0,388,47668.27
1046,7793976217611,69.0,460,6416.29
1046,7799313513616,298.5,199,30898.36
1046,7793354885533,113.0,226,16497.06
1046,7795015216530,411.0,411,37158.6
1047,7795019911147,130.4,163,16094.03
1047,7797077657182,68.5,137,6077.48
1047,7796133248595,307.0,307,35163.87
1047,7792572815322,97.0,194,13182.03
1047,7798670956097,467.0,467,50044.59
1047,7795863182141,62.4,208,7294.6
1047,7799590193597,98.5,394,8125.97
1047,7797058707540,496.5,331,50421.06
1047,7799445944661,87.3,291,10968.45
1048,7791087336434,86.0,172,12332.99
1048,7792738135139,377.0,377,48712.44
1048,7791221676171,42.96,358,3570.74
1048,7796747121141,739.5,493,98735.13
1048,7795401515557,744.0,496,86566.19
1048,7793936047272,58.5,117,4728.83
1048,7795353931164,51.0,102,5256.47
1048,7794049802816,600.0,400,65996.86
1048,7797135986958,373.0,373,46481.22
1048,7799238179726,1041.0,347,98000.11
1048,7792973368617,425.0,425,35443.28
1049,7791615918722,419.0,419,58113.76
1049,7795528371123,274.0,274,28479.58
1049,7793941720263,160.5,321,16483.06
1049,7794316399778,68.25,273,7498.0
1049,7794030917082,336.0,420,30228.14
1049,7798867371565,75.0,150,10153.43
1049,7794546579210,255.0,255,30194.85
1049,7799082873244,90.44,476,7290.98
1049,7794138911887,236.7,263,24595.93
1049,7798067756154,109.0,109,16220.5
1049,7796054630340,254.0,254,38002.76
1049,7795687459714,175.0,350,25933.46
1049,7797885757099,112.0,224,11098.85
1049,7794385387724,345.0,115,27914.84
1049,7792269012610,74.25,495,8236.59
1050,7794598021013,376.0,376,42596.91
1050,7794175251182,43.65,291,5089.72
1050,7793387249114,238.0,238,28063.61
1050,7794037165869,180.0,180,23145.29
1050,7796662657681,190.5,381,21210.04
1050,7797619151684,415.0,415,43214.5
1050,7791455638589,464.0,464,61123.45
1050,7798366519429,38.25,255,3826.03
1050,7791096879045,146.7,163,11741.3
1050,7796895902972,19.19,101,1658.43
1050,7797004305996,334.0,334,45293.57
1052,7797025274562,58.0,232,6926.97
1052,7793654355840,136.0,136,16619.64
1052,7797598461448,81.5,326,12054.69
1052,7797548289024,278.0,278,22358.65
1052,7792691130092,444.0,444,42187.9
1052,7791659999661,294.0,294,41658.18
1052,7796999750433,479.0,479,59881.77
1052,7793034329933,58.8,392,6428.89
1052,7797192331538,555.0,370,55233.09
1052,7797605894307,243.5,487,28972.88
1052,7794352058537,56.5,113,6020.13
1052,7798961587756,128.0,128,16524.08
1053,7793358231083,64.35,429,8528.06
1053,7793161143507,232.5,465,28163.79
1053,7798810893098,124.5,498,16352.86
1053,7797808263701,149.5,299,16026.83
1053,7793857757821,34.75,139,4078.11
1053,7794654060251,343.5,229,46094.89
1053,7799146724139,488.0,488,67603.76
1053,7795933289592,178.0,356,18707.87
1053,7794357091475,116.5,233,15942.0
1053,7798102990623,123.0,246,17602.86
1053,7791213451802,338.0,338,42892.59
1053,7798708644241,984.0,328,82504.59
1053,7793781303983,230.0,460,19251.11
1053,7798184141239,138.5,277,16383.28
1054,7792826331586,110.25,441,9317.22
1054,7794002294514,157.0,314,17807.86
1054,7797904188321,134.0,134,18751.59
1054,7798928151155,72.77,383,6704.9
1054,7795917308992,100.0,100,11257.27
1054,7799445944661,67.2,224,6311.83
1054,7795019911147,232.8,291,18800.88
1054,7793862139852,47.75,191,5221.78
1054,7797077657182,161.5,323,23213.64
1054,7792207849846,22.92,191,3354.02
1054,7798670956097,390.0,390,48725.98
1055,7798837053648,482.0,482,61208.62
1055,7797910307004,105.0,210,13577.83
1055,7792588248858,378.0,378,55232.44
1055,7795257520849,214.0,214,30422.62
1055,7798519578539,55.67,293,6216.04
1055,7793674340989,774.0,258,80085.1
1055,7792813531492,384.0,480,34160.9
1055,7792173280498,321.0,321,29551.18
1055,7798297960653,175.5,351,24154.17
1055,7793045606570,31.73,167,4151.46
1055,7793563608780,82.65,435,11269.53
1055,7799138607365,537.0,179,77848.48
1055,7792334979085,295.2,369,39467.48
1056,7793354885533,139.0,278,13587.72
1056,7798977832143,112.5,225,16273.78
1056,7795357392067,70.8,472,6586.0
1056,7798310340956,174.0,348,14748.2
1056,7796471629918,101.5,203,11399.87
1056,7798608831541,231.0,231,24814.7
1056,7795855631208,104.0,208,9104.14
1056,7794030972506,556.5,371,77420.44
1056,7798104641919,213.0,426,17769.87
1056,7791728722864,425.0,425,37082.39
1056,7792258686731,344.0,344,30448.75
1056,7794704473431,185.0,370,23834.45
1057,7793099189406,144.0,144,12803.34
1057,7797859305451,398.0,398,36786.45
1057,7793299992840,303.0,303,36394.34
1057,7796848727485,68.1,454,8445.38
1057,7798595430429,67.0,134,9260.11
1057,7792718774674,138.5,277,11784.48
1057,7795366711515,65.25,435,7521.07
1057,7795780049755,42.94,226,5275.01
1058,7791221676171,42.96,358,4844.74
1058,7793642277758,278.0,278,34276.46
1058,7794049802816,367.5,245,44150.72
1058,7792569460907,217.5,145,28308.92
1058,7793173940752,102.0,204,8981.29
1059,7799570725470,62.25,249,8602.34
1059,7795876806395,497.0,497,51602.65
1059,7791084611460,54.5,218,7544.63
1059,7798788618008,99.0,198,9120.92
1059,7791069264456,210.0,420,27667.26
1060,7795533553366,451.0,451,54490.48
1060,7799195284468,388.8,486,35994.6
1060,7799004895598,40.25,161,3980.6
1060,7796125921526,235.5,471,34820.79
1060,7795496706995,72.5,145,8614.99
1061,7796362328079,486.0,486,48519.72
1061,7794860610121,174.5,349,22748.04
1061,7793140617898,53.85,359,7887.21
1061,7799269289014,208.8,261,28017.34
1061,7795778747108,458.0,458,49391.05
1061,7795407807648,40.95,273,5536.55
1062,7791508966893,703.5,469,91674.86
1062,7796425613731,14.4,120,1526.65
1062,7794619819529,114.0,228,10271.76
1062,7796683667231,28.68,239,4146.44
1062,7797235707643,219.0,146,22703.16
1062,7794410643359,324.0,324,40105.88
1062,7797182568498,246.0,164,21516.79
1062,7797983430590,394.5,263,55281.46
1062,7798699321316,86.25,345,8955.61
1062,7793501828940,195.3,217,24184.54
1062,7796826048469,196.0,196,26793.35
1062,7797255562699,286.5,191,28504.97
1062,7791441392778,55.2,368,7994.49
1062,7796961962562,21.12,176,1803.05
1063,7796216082066,759.0,253,112766.26
1063,7794369845910,101.75,407,10151.42
1063,7795846736376,336.8,421,43507.64
1063,7791809393989,102.0,204,9151.4
1063,7792657048904,213.0,213,28850.29
1063,7798029351100,316.5,211,42746.66
1063,7795261928292,51.5,103,4841.85
1063,7799811982659,249.0,249,28638.71
1063,7794529298458,425.7,473,61207.89
1063,7792177872288,207.0,207,18178.36
1063,7791101582321,63.0,126,7581.71
1063,7791620870660,55.0,110,7689.93
1063,7792833365713,268.0,268,28118.45
1063,7796599200837,283.2,354,22890.76
1065,7797057895085,308.7,343,45975.78
1065,7795531709504,117.5,235,14687.15
1065,7795079936960,27.0,225,3803.99
1065,7798022582911,143.2,179,16627.5
1065,7792180284220,71.5,286,7773.03
1065,7799415361896,286.0,286,27752.15
1066,7793326226908,70.87,373,10410.16
1066,7796283860590,252.0,252,37636.25
1066,7796376028700,26.5,106,2542.57
1066,7791361581829,86.0,172,10811.3
1066,7793819411366,82.5,165,10488.87
1066,7796787213219,219.5,439,19846.87
1066,7797583760927,224.0,448,28025.57
1066,7793910521765,390.0,390,52122.17
1066,7797949766342,675.0,450,55745.86
1066,7794487264328,315.2,394,32779.45
1066,7795289087104,111.0,222,10557.42
1066,7795452534562,365.4,406,51847.38
1066,7792128246022,186.0,186,22787.58
1067,7791468286467,144.0,288,14755.72
1067,7794792452258,53.7,358,7154.54
1067,7792288095230,47.16,393,5902.46
1067,7796849220202,726.0,242,67659.78
1067,7791018816518,34.01,179,4741.15
1067,7797750329956,230.0,460,32699.91
1067,7793587361847,466.0,466,46640.37
1067,7797032501922,579.0,193,55498.18
1067,7797087738351,66.15,441,9412.36
1067,7792497365130,235.0,235,29475.07
1067,7795708455030,22.08,184,2345.76
1068,7799429429218,58.5,234,5453.97
1068,7796671729009,279.0,279,24165.93
1068,7794153232833,109.75,439,10453.39
1068,7795905731059,211.0,211,24076.62
1068,7797215307266,54.5,109,8053.0
1068,7798628225521,54.3,181,8140.84
1068,7793404717288,63.5,127,6421.05
1068,7796334357080,412.5,275,48100.49
1068,7791902804695,372.0,372,37075.69
1068,7792076776044,33.84,282,3376.0
1070,7793954455267,726.0,242,99027.77
1070,7793923630003,110.0,110,14813.52
1070,7796114055463,38.75,155,4713.24
1070,7792683493536,248.0,496,28026.44
1070,7794692212833,74.1,390,6247.18
1070,7795357155831,100.0,100,10342.82
1070,7796194172035,54.5,109,8029.08
1070,7798901030158,295.0,295,34816.03
1070,7791036014595,257.0,257,33978.67
1071,7792258670171,759.0,253,106360.66
1071,7798577934453,155.2,194,14867.53
1071,7793941973330,117.0,468,11083.83
1071,7798679063346,213.5,427,22618.96
1071,7795414583480,217.0,434,31021.39
1071,7791038257647,34.25,137,3611.39
1071,7791876276318,98.1,327,11695.39
1071,7797051564291,204.5,409,17011.51
